-6.471780319875503062e-02,-2.719517988068771985e-01,-6.123281773507463499e-02,3.674637880787163385e-02,-4.378293651412735327e-02,-3.557649287848417274e-01,3.997198584911419716e-02,3.296488907062579132e-01,-1.493714359110887846e-01,8.764731323531968488e-02,2.148665941906261756e-01,1.362142095643033290e-01,2.331942212950278148e-01,-2.539872636382229376e-01,-8.345232462718049637e-02
3.712863617000091709e-01,-1.524470108900559395e-01,-2.196163984899047739e-01,-1.487025316570050604e-01,2.703568008830599112e-01,1.102113675977635099e-01,-2.672198097824980412e-01,-5.803039728411138465e-02,-8.070466675067171358e-02,2.234404835327483824e-02,-2.763432553829932026e-01,-3.650920910047597556e-02,8.786229811521967248e-02,1.831725856251847917e-01,-3.705475982263081169e-01
3.388108885183864216e-01,-4.332995851403919629e-01,9.409273500205582452e-02,2.601559189097568114e-01,2.635016636115741773e-01,-1.828797295175078885e-01,3.981455165789855588e-01,-1.223149079773888787e-01,5.737779805556680185e-02,-2.291844125258505338e-01,1.648019178446075107e-03,2.209310918039533722e-01,1.860512691002843000e-01,1.598483424633199423e-01,-1.927900804173540150e-01
-2.988631466093816247e-01,3.844199824275482680e-01,1.760836412242247906e-01,-1.088788691140622211e-01,-1.582934761634169074e-01,2.580651280207140186e-01,-2.876600392967312292e-01,9.491525692546295967e-02,3.165726888955500140e-01,-1.520492043791812908e-01,-4.719341789258228448e-01,-8.137448248119544258e-02,-6.926633237448548419e-02,-3.052343718686527096e-01,9.451117749437741578e-02
1.631018148246061172e-01,2.785795930192086489e-01,1.458256965783563119e-01,-2.344205250283274422e-01,2.013447190025168809e-01,-1.982291603517155609e-01,1.606935083165063338e-02,3.093750916812752494e-01,1.135221126621975551e-01,5.439275627521262396e-02,-1.039769704260052469e-01,-7.926158585970652370e-02,-2.244153391259629260e-01,-2.336165241317303132e-01,-9.117169903803278019e-02
-1.375808370572332087e-02,2.943216634979470836e-01,-1.617565431951712429e-01,8.730612894732397988e-02,1.588940064172742750e-01,1.681714217693128510e-01,4.594821276352312189e-02,6.191908332899554585e-03,1.172918523780665523e-01,-2.836355444574972361e-03,1.215687284186943440e-01,-1.794088342264708313e-01,-2.162545813332613642e-01,1.250072843718690319e-01,-4.206968114194086783e-01
1.625818163746514944e-01,1.437736168490283128e-01,2.419444885419616553e-01,-8.414154751271481214e-02,-3.700340885872215879e-01,1.021867610701830131e-01,1.372165652783585536e-02,4.060208864842543841e-01,2.996206488979898386e-01,7.484008487234827811e-02,4.643520029832578361e-02,-1.228773257315485083e-02,2.386996544732774561e-01,-2.453212008875720884e-01,-1.378905158030815925e-01
7.359349571809412592e-03,1.694353864803770371e-01,1.869345485025629139e-01,1.996080200482237554e-01,-2.154233704984378772e-01,-1.770395174281796588e-03,1.636924235600803190e-01,-2.270228145128147523e-01,3.488615546418049468e-02,2.331755792984164244e-01,1.655930260724952918e-01,-2.176218024896050054e-02,3.782093755208881802e-01,-2.670855975054562959e-01,-1.856029414504097308e-01
1.814259488017644362e-01,6.976746332373487403e-02,3.111217333640228788e-01,2.423769108683718754e-01,-1.707290996774165487e-02,-5.157977872161166599e-02,2.111555699341982617e-01,1.768485732962719326e-01,4.367619678229333474e-02,1.154328757328312166e-01,2.788130071232448048e-01,-9.557897146660863930e-02,1.238655788808056823e-01,-3.174488798015617230e-01,-1.486338051711132702e-01
-2.489333036182768688e-01,-2.704225504478394160e-01,-1.902452961298374823e-01,-3.454151402552824157e-02,8.206526127927463166e-02,-2.028283109898747216e-01,-1.600713058964364222e-01,1.531665949659613557e-01,-8.533065435205988702e-02,-4.573912921037649459e-01,8.834364242544875956e-02,3.551807316441112916e-01,-3.592586496642196647e-01,3.185509405949441541e-01,-1.826547387493386854e-01
-2.653293135892149102e-01,2.261110884899404927e-01,-2.050946741067888879e-01,-2.175695248023596096e-01,1.781289512380286599e-01,8.720303570400667059e-02,-1.272585368334800404e-01,-3.094015509530291252e-01,5.231737095474923160e-01,-1.611137425376747145e-01,6.516093251391394392e-02,-2.252505979626309163e-01,-3.367929928699430753e-01,1.966946770768288055e-01,5.686605274180136504e-01
2.447761028754195656e-01,1.216314696052572530e-01,-1.196909486509679654e-01,-2.720470967268510121e-01,-5.489145011062055574e-02,-2.517513705583439287e-02,2.319565729545479682e-01,2.615077771945666374e-01,-9.154999634764934835e-02,1.129923223875661797e-01,-5.944340634011179708e-02,-8.700217794005367378e-02,6.294486674967987583e-02,-2.048363152791027042e-01,-1.008630759431189128e-01
4.835892793365066666e-02,1.749699040306577635e-01,-3.718238572362224659e-01,-3.431267537858929129e-01,-1.656810387123838768e-01,-2.501182896289187996e-01,2.416594724018496509e-01,7.650236300108502474e-02,1.071165070119529383e-01,-5.686905097710902995e-02,-6.476179285450152541e-03,-7.251843460794699103e-02,-1.336675414585326016e-01,7.621270139156731578e-03,-2.978894856731772456e-01
-1.959132082720475287e-01,7.779625139795352806e-02,-1.107549477957880946e-01,2.997737779329140081e-02,-1.087779571371581128e-01,8.478329342231730181e-02,-6.640169060338255158e-02,3.907936494992976517e-02,-1.889524575210288493e-01,-1.795486585355888232e-01,3.138293493330344269e-02,-3.597705182607415786e-01,2.815098952235564611e-01,8.795472166701454042e-02,7.438820130801612751e-02
